txn_id,user_id,timestamp,amount,channel,merchant,merchant_risk,device_id,location,ip_address,recipient_known,account_age_days,is_fraud,fraud_type,user_avg_amount,amount_deviation,hour,is_odd_hour,velocity_score,shared_device
TXN_0044635,USER_0345,2026-02-20 08:06:29.281637,1809.73,UPI,BigBasket,0.142,efc21f58,Chennai,107.94.189.86,1,224,0,none,1652.837837837838,0.09486550529480973,8,0,0.8,1
TXN_0041819,USER_0278,2026-02-20 08:07:48.281637,454.12,CARD,Ola,0.064,95478581,Pune,178.61.180.88,1,242,0,none,2098.383314705882,-0.7832125287402502,8,0,0.5,1
TXN_0009725,USER_0164,2026-02-20 08:08:13.281637,2227.16,WALLET,Uber,0.042,4858bdeb,Mumbai,32.6.48.81,1,1314,0,none,3724.2590697674414,-0.40187784036746244,8,0,0.4,1
TXN_0019886,USER_0439,2026-02-20 08:09:34.281637,1023.68,IMPS,Ola,0.088,30f68d3d,Bangalore,145.181.146.148,1,1252,0,none,1752.6436842105265,-0.4156851763981342,8,0,0.9,1
TXN_0036632,USER_0493,2026-02-20 08:13:09.281637,1408.57,IMPS,Amazon,0.148,34a6586e,Bangalore,26.235.44.179,1,81,0,none,2073.078111111111,-0.32038721567488376,8,0,0.6,1
TXN_0022030,USER_0284,2026-02-20 08:13:54.281637,402.0,WALLET,Uber,0.031,d4ac4477,Mumbai,9.42.185.56,1,642,0,none,881.2109677419355,-0.5431931649733405,8,0,0.2,1
TXN_0026020,USER_0168,2026-02-20 08:14:36.281637,1182.54,NEFT,PhonePe,0.148,026fdc42,Kolkata,82.141.3.4,1,661,0,none,1066.4471428571428,0.1087574761145751,8,0,0.3,1
TXN_0022119,USER_0276,2026-02-20 08:16:48.281637,567.88,WALLET,Ola,0.087,d410353e,Bangalore,74.75.139.142,1,700,0,none,1907.8317021276596,-0.7019747736974906,8,0,0.8,1
TXN_0018369,USER_0054,2026-02-20 08:16:48.281637,1330.64,WALLET,PhonePe,0.061,f097a2c3,Ahmedabad,114.170.139.39,1,136,0,none,1162.0493333333332,0.14495573131320338,8,0,0.1,1
TXN_0030752,USER_0085,2026-02-20 08:18:29.281637,1691.31,CARD,Amazon,0.137,63c318a4,Pune,13.255.136.90,1,1058,0,none,2979.589736842105,-0.43222310032075073,8,0,0.9,1
TXN_0012115,USER_0068,2026-02-20 08:20:33.281637,649.7,NEFT,BigBasket,0.075,e6d731e6,Ahmedabad,218.169.103.37,1,263,0,none,504.22428571428566,0.2879428372688794,8,0,0.3,1
TXN_0015928,USER_0259,2026-02-20 08:21:45.281637,2043.67,UPI,Ola,0.147,381164a5,Delhi,112.146.160.39,1,46,0,none,2423.4546808510636,-0.15664746544890934,8,0,0.8,1
TXN_0033994,USER_0177,2026-02-20 08:22:27.281637,2749.79,UPI,Uber,0.146,56f452f6,Pune,207.171.173.168,1,68,0,none,2912.322888888889,-0.05578952113710859,8,0,0.6,1
TXN_0049220,USER_0197,2026-02-20 08:34:03.281637,1913.74,UPI,Swiggy,0.079,05b74b8d,Pune,38.194.13.132,1,996,0,none,1932.2888,-0.009594427899235763,8,0,0.3,1
TXN_0028604,USER_0000,2026-02-20 08:37:16.281637,232.04,NEFT,Uber,0.078,ef0de67c,Delhi,45.136.221.164,1,95,0,none,515.2190243902439,-0.5485637123210134,8,0,0.2,1
TXN_0028866,USER_0364,2026-02-20 08:38:58.281637,352.33,CARD,IRCTC,0.042,50a12acc,Chennai,40.224.180.166,1,1550,0,none,1104.5577142857142,-0.6804056491720275,8,0,0.6,1
TXN_0022888,USER_0315,2026-02-20 08:41:12.281637,1761.97,NEFT,BigBasket,0.149,908af253,Delhi,70.43.113.213,1,106,0,none,2799.3415999999997,-0.37044466289398403,8,0,0.4,1
TXN_0038424,USER_0036,2026-02-20 08:43:44.281637,840.07,CARD,Amazon,0.033,f4dd95c6,Ahmedabad,78.5.220.28,1,846,0,none,2023.501891891892,-0.5845545991493136,8,0,0.8,1
TXN_0024475,USER_0425,2026-02-20 08:43:57.281637,1279.82,IMPS,Amazon,0.05,f9733c8e,Kolkata,50.216.40.19,1,915,0,none,1632.9623076923076,-0.2161263488330161,8,0,0.0,1
TXN_0006996,USER_0078,2026-02-20 08:47:28.281637,1528.09,CARD,PhonePe,0.047,d8575108,Bangalore,145.59.109.69,1,692,0,none,1136.9956818181818,0.34366942197615785,8,0,0.5,1
TXN_0035131,USER_0111,2026-02-20 08:48:12.281637,2527.8,WALLET,Ola,0.012,1b687070,Kolkata,124.144.22.134,1,1733,0,none,3393.169370731707,-0.2549576276876109,8,0,0.2,1
TXN_0038036,USER_0007,2026-02-20 08:53:06.281637,2456.64,UPI,BigBasket,0.113,af5ca6d8,Pune,179.211.77.16,1,165,0,none,2101.362,0.16898992656830736,8,0,0.2,1
TXN_0000172,USER_0226,2026-02-20 08:58:42.281637,1814.56,IMPS,Amazon,0.045,ec6d2c54,Delhi,218.104.168.58,1,527,0,none,1855.0853658536585,-0.02183378340199343,8,0,0.2,1
TXN_0011803,USER_0023,2026-02-20 09:00:40.281637,2283.56,CARD,BigBasket,0.147,050df90a,Kolkata,121.101.13.10,1,1634,0,none,3062.3977551020407,-0.25423983999625865,9,0,0.0,1
TXN_0039587,USER_0264,2026-02-20 09:00:51.281637,2656.23,WALLET,IRCTC,0.145,d856fbfc,Chennai,33.126.207.170,1,832,0,none,2646.563243243243,0.0036511901203596067,9,0,0.8,1
TXN_0038241,USER_0454,2026-02-20 09:01:00.281637,1845.08,CARD,Flipkart,0.085,84e6c7ee,Delhi,167.215.149.39,1,1342,0,none,1941.3589285714286,-0.04956804180483786,9,0,0.9,1
TXN_0007526,USER_0450,2026-02-20 09:01:15.281637,3009.95,NEFT,Amazon,0.055,56aac0cd,Hyderabad,150.159.5.103,1,73,0,none,2007.7957894736844,0.4988830700351504,9,0,0.9,1
TXN_0011512,USER_0456,2026-02-20 09:01:39.281637,364.73,NEFT,IRCTC,0.009,06ce06d3,Pune,109.128.221.245,1,1500,0,none,889.1580952380953,-0.5891403988162617,9,0,0.3,1
TXN_0019857,USER_0464,2026-02-20 09:03:12.281637,2790.63,NEFT,Swiggy,0.029,a2537055,Chennai,40.26.100.157,1,349,0,none,3177.4395555555557,-0.12169794290391833,9,0,0.6,1
TXN_0048496,USER_0306,2026-02-20 09:03:49.281637,1206.77,NEFT,Swiggy,0.067,8382fdf9,Kolkata,138.193.121.204,1,834,0,none,2452.8664705882356,-0.5078094042702838,9,0,0.5,1
TXN_0010658,USER_0207,2026-02-20 09:03:55.281637,1151.73,WALLET,Swiggy,0.046,72cee058,Kolkata,17.4.84.155,1,1409,0,none,1940.5068085106382,-0.40627043132324725,9,0,0.8,1
TXN_0028382,USER_0127,2026-02-20 09:04:16.281637,526.46,WALLET,IRCTC,0.123,718250ab,Ahmedabad,190.45.118.197,1,146,0,none,425.0482857142857,0.23802868755989434,9,0,0.6,1
TXN_0032112,USER_0450,2026-02-20 09:04:36.281637,2015.8,WALLET,PhonePe,0.118,56aac0cd,Hyderabad,150.159.5.103,1,73,0,none,2033.4920512820513,-0.008696053283129106,9,0,0.0,1
TXN_0005071,USER_0228,2026-02-20 09:07:39.281637,951.89,IMPS,Swiggy,0.021,89022738,Kolkata,54.47.191.23,1,307,0,none,1561.7343243243245,-0.39024184394746775,9,0,0.8,1
TXN_0010519,USER_0312,2026-02-20 09:07:48.281637,1252.05,UPI,PhonePe,0.073,d3d096c1,Bangalore,70.199.84.132,1,190,0,none,576.03525,1.1715311153001484,9,0,0.1,1
TXN_0007934,USER_0271,2026-02-20 09:08:33.281637,2658.85,WALLET,PhonePe,0.119,3fd6bf14,Ahmedabad,132.242.181.69,1,271,0,none,3072.4465853658535,-0.13457093652942737,9,0,0.2,1
TXN_0034347,USER_0162,2026-02-20 09:12:42.281637,932.3,NEFT,IRCTC,0.023,5aaf566a,Bangalore,119.158.58.219,1,286,0,none,939.0716666666665,-0.007203351517526006,9,0,0.3,1
TXN_0037211,USER_0215,2026-02-20 09:13:01.281637,3250.56,NEFT,Swiggy,0.09,3ba9fed8,Mumbai,130.10.191.137,1,1509,0,none,2919.5545045454546,0.11333652391673543,9,0,0.5,1
TXN_0023629,USER_0065,2026-02-20 09:14:18.281637,1317.33,CARD,PhonePe,0.032,5ae3a788,Pune,183.18.200.228,1,657,0,none,1501.569534883721,-0.1226163119951575,9,0,0.4,1
TXN_0025320,USER_0363,2026-02-20 09:15:12.281637,1212.81,NEFT,Zomato,0.052,76fed08c,Mumbai,4.202.248.153,1,1444,0,none,1260.246842105263,-0.03761106907992885,9,0,0.9,1
TXN_0016534,USER_0024,2026-02-20 09:15:14.281637,395.77,WALLET,Swiggy,0.117,7a02d37c,Ahmedabad,12.231.173.224,1,146,0,none,732.3469444444444,-0.4589600420295229,9,0,0.7,1
TXN_0034702,USER_0457,2026-02-20 09:15:55.281637,212.0,WALLET,BigBasket,0.142,81508cc1,Delhi,190.136.170.121,1,1172,0,none,1100.8594594594595,-0.8066904103137693,9,0,0.8,1
TXN_0029035,USER_0259,2026-02-20 09:16:06.281637,1386.21,NEFT,Flipkart,0.091,381164a5,Delhi,112.146.160.39,1,46,0,none,2415.5425,-0.4259525748047055,9,0,0.9,1
TXN_0000672,USER_0218,2026-02-20 09:22:58.281637,1770.37,NEFT,PhonePe,0.138,266c2d3d,Delhi,205.72.205.127,1,1469,0,none,2345.495111111111,-0.24509964175411306,9,0,0.6,1
TXN_0017767,USER_0202,2026-02-20 09:25:07.281637,1487.1,WALLET,Ola,0.089,cad46b0f,Mumbai,39.179.78.153,1,1135,0,none,2031.0934146341465,-0.26770098791550184,9,0,0.2,1
TXN_0048100,USER_0276,2026-02-20 09:25:27.281637,1421.4,UPI,BookMyShow,0.052,d410353e,Bangalore,74.75.139.142,1,700,0,none,1879.9160416666666,-0.2437727317485041,9,0,0.9,1
TXN_0003569,USER_0094,2026-02-20 09:26:47.281637,3947.61,WALLET,IRCTC,0.122,4460c7e5,Mumbai,131.85.20.38,1,1315,0,none,2913.679142857143,0.35473230721695714,9,0,0.6,1
TXN_0005080,USER_0307,2026-02-20 09:28:25.281637,423.42,CARD,PhonePe,0.054,69c100c5,Ahmedabad,59.233.239.108,1,453,0,none,1189.7195,-0.643560049197145,9,0,0.1,1
TXN_0028740,USER_0137,2026-02-20 09:29:20.281637,1329.83,WALLET,PhonePe,0.103,6ff313b5,Ahmedabad,214.210.135.138,1,361,0,none,2897.978,-0.5409313213139252,9,0,0.8,1
TXN_0008768,USER_0202,2026-02-20 09:30:42.281637,1480.78,UPI,Ola,0.053,cad46b0f,Mumbai,39.179.78.153,1,1135,0,none,2018.1411904761906,-0.26613353885839963,9,0,0.3,1
TXN_0039891,USER_0114,2026-02-20 09:31:00.281637,510.04,UPI,Amazon,0.11,a3d9bcc2,Pune,152.211.9.175,1,1277,0,none,797.4705128205128,-0.3599763650697567,9,0,0.0,1
TXN_0049280,USER_0260,2026-02-20 09:33:50.281637,2032.73,IMPS,PhonePe,0.025,d68561e5,Hyderabad,28.98.219.168,1,212,0,none,3347.2752941176473,-0.3926037074750337,9,0,0.5,1
TXN_0000422,USER_0104,2026-02-20 09:34:24.281637,2241.8,IMPS,BookMyShow,0.071,8feba426,Pune,13.42.22.38,1,1136,0,none,2927.7778260869563,-0.23421982370150232,9,0,0.7,1
TXN_0036778,USER_0262,2026-02-20 09:36:56.281637,1974.2,NEFT,Flipkart,0.117,2b6938af,Bangalore,96.182.210.33,1,235,0,none,2376.096172093023,-0.1690702197122951,9,0,0.4,1
TXN_0003050,USER_0007,2026-02-20 09:38:55.281637,1222.98,NEFT,BookMyShow,0.014,af5ca6d8,Pune,179.211.77.16,1,165,0,none,2118.8916,-0.42262142083114057,9,0,0.3,1
TXN_0037328,USER_0328,2026-02-20 09:42:19.281637,1492.84,WALLET,IRCTC,0.044,f3cf45df,Hyderabad,131.31.102.224,1,102,0,none,2452.0190322580643,-0.3910198085071996,9,0,0.2,1
TXN_0022679,USER_0351,2026-02-20 09:44:47.281637,2091.36,NEFT,BigBasket,0.089,3104c21b,Ahmedabad,73.195.152.0,1,486,0,none,3426.089387755102,-0.3894644220614887,9,0,0.0,1
TXN_0034033,USER_0222,2026-02-20 09:45:26.281637,300.56,CARD,PhonePe,0.136,c6b02b52,Hyderabad,3.141.141.189,1,1034,0,none,917.7619047619048,-0.671775681559034,9,0,0.3,1
TXN_0018347,USER_0241,2026-02-20 09:49:16.281637,1568.26,WALLET,BigBasket,0.072,301dcd00,Pune,31.251.52.27,1,697,0,none,876.4452777777777,0.7884420142693294,9,0,0.7,1
TXN_0049840,USER_0356,2026-02-20 09:50:01.281637,1365.37,WALLET,Swiggy,0.042,cc5613ca,Bangalore,42.96.38.84,1,471,0,none,1545.5590625,-0.11650965480020269,9,0,0.3,1
TXN_0030532,USER_0411,2026-02-20 09:50:06.281637,3056.82,UPI,Zomato,0.044,d1d25487,Pune,194.174.165.100,1,1626,0,none,2032.9080487804877,0.5034209643024131,9,0,0.2,1
TXN_0029912,USER_0060,2026-02-20 09:50:58.281637,2094.28,IMPS,Uber,0.067,119e843e,Hyderabad,216.10.234.60,1,982,0,none,2621.105641025641,-0.20091701599771247,9,0,0.0,1
TXN_0038667,USER_0334,2026-02-20 09:51:15.281637,1748.62,UPI,BigBasket,0.017,6eec0bc6,Bangalore,58.127.240.114,1,107,0,none,2655.249772727273,-0.3413194730540727,9,0,0.5,1
TXN_0001758,USER_0129,2026-02-20 09:52:49.281637,2096.91,IMPS,BookMyShow,0.099,32a0e26f,Pune,168.169.168.216,1,110,0,none,1558.6619444444445,0.34510559001122554,9,0,0.7,1
TXN_0038626,USER_0264,2026-02-20 09:53:00.281637,3763.17,UPI,IRCTC,0.014,d856fbfc,Chennai,33.126.207.170,1,832,0,none,2646.8176315789474,0.4216122572442231,9,0,0.9,1
TXN_0040782,USER_0072,2026-02-20 09:53:10.281637,597.0,UPI,Swiggy,0.036,18bda3bc,Delhi,58.36.184.7,1,1469,0,none,1037.4727906976746,-0.4241543877155923,9,0,0.4,1
TXN_0035737,USER_0001,2026-02-20 09:53:45.281637,601.85,NEFT,Uber,0.052,b976eecc,Mumbai,83.153.158.30,1,1687,0,none,489.3110638297872,0.2295255899207712,9,0,0.8,1
TXN_0004276,USER_0176,2026-02-20 09:54:22.281637,2317.05,NEFT,Ola,0.024,aa397815,Delhi,155.84.88.166,1,1372,0,none,4733.791408163265,-0.510421938334296,9,0,0.0,1
TXN_0023905,USER_0084,2026-02-20 09:54:56.281637,1688.53,IMPS,Flipkart,0.004,30ca8d22,Ahmedabad,147.225.0.142,1,814,0,none,2474.6512,-0.31754117866038634,9,0,0.5,1
TXN_0044880,USER_0184,2026-02-20 09:56:00.281637,360.62,WALLET,Swiggy,0.0,abfc7306,Pune,111.74.155.214,1,863,0,none,473.8506,-0.23845521096530148,9,0,0.7,1
TXN_0011223,USER_0321,2026-02-20 10:00:27.281637,497.56,WALLET,Flipkart,0.048,f7d8be63,Pune,3.132.75.23,1,1031,0,none,1020.7637142857144,-0.5120593998109152,10,0,0.6,1
TXN_0002878,USER_0132,2026-02-20 10:02:51.281637,1273.93,UPI,Uber,0.138,c0dc1f72,Bangalore,123.45.59.178,1,801,0,none,1097.3535,0.16076472647467335,10,0,0.1,1
TXN_0016962,USER_0265,2026-02-20 10:06:26.281637,1012.35,WALLET,Ola,0.125,efc1e062,Chennai,167.56.30.173,1,1111,0,none,3333.2955882352944,-0.696082733763768,10,0,0.5,1
TXN_0010138,USER_0351,2026-02-20 10:06:32.281637,3884.53,UPI,Swiggy,0.114,3104c21b,Ahmedabad,73.195.152.0,1,486,0,none,3399.3948,0.1426702569948643,10,0,0.1,1
TXN_0040827,USER_0252,2026-02-20 10:08:00.281637,317.02,WALLET,PhonePe,0.061,83ca4755,Delhi,139.208.225.33,1,689,0,none,571.3675555555556,-0.4443780104004653,10,0,0.6,1
TXN_0035739,USER_0032,2026-02-20 10:09:42.281637,2547.18,IMPS,Zomato,0.089,0d2a572b,Ahmedabad,210.105.81.140,1,1739,0,none,2043.608043478261,0.2462926613871032,10,0,0.7,1
TXN_0046937,USER_0022,2026-02-20 10:12:32.281637,159.83,WALLET,Flipkart,0.138,e2673ea9,Delhi,125.197.25.242,1,467,0,none,348.4823684210526,-0.5398051102645792,10,0,0.9,1
TXN_0007232,USER_0375,2026-02-20 10:13:16.281637,2156.84,WALLET,Amazon,0.067,78f2b5c3,Mumbai,131.150.230.100,1,78,0,none,2113.1661904761904,0.0206576993429134,10,0,0.3,1
TXN_0007955,USER_0390,2026-02-20 10:16:20.281637,4760.16,IMPS,IRCTC,0.012,e4aacc9b,Mumbai,110.253.206.52,1,396,0,none,2289.756086956522,1.0784229395306921,10,0,0.7,1
TXN_0049887,USER_0310,2026-02-20 10:16:41.281637,1019.76,IMPS,Amazon,0.096,b7e1beab,Chennai,66.234.248.167,1,1579,0,none,1868.2526,-0.453920780958122,10,0,0.5,1
TXN_0012568,USER_0098,2026-02-20 10:16:44.281637,754.87,NEFT,Swiggy,0.011,3d6a331d,Delhi,182.20.192.217,1,1298,0,none,1538.9267567567567,-0.5091519796747089,10,0,0.8,1
TXN_0022795,USER_0164,2026-02-20 10:18:51.281637,3340.48,CARD,BookMyShow,0.121,4858bdeb,Mumbai,32.6.48.81,1,1314,0,none,3690.234090909091,-0.09475261722643878,10,0,0.5,1
TXN_0021912,USER_0328,2026-02-20 10:22:53.281637,3374.8,UPI,Flipkart,0.023,f3cf45df,Hyderabad,131.31.102.224,1,102,0,none,2422.0446875000002,0.39320583620065813,10,0,0.3,1
TXN_0029829,USER_0420,2026-02-20 10:22:58.281637,1918.87,CARD,PhonePe,0.064,69b658ff,Mumbai,29.184.216.118,1,1035,0,none,2612.945897435897,-0.2655280272314505,10,0,0.0,1
TXN_0006558,USER_0209,2026-02-20 10:23:08.281637,3806.44,IMPS,Uber,0.017,cde7459e,Pune,66.113.171.37,1,984,0,none,3181.8421939393943,0.1962390115507244,10,0,0.4,1
TXN_0022290,USER_0284,2026-02-20 10:28:20.281637,909.13,IMPS,PhonePe,0.093,d4ac4477,Mumbai,9.42.185.56,1,642,0,none,866.235625,0.049461038918921216,10,0,0.3,1
TXN_0012889,USER_0434,2026-02-20 10:31:25.281637,293.22,IMPS,Amazon,0.09,58bab9ea,Delhi,133.136.220.222,1,242,0,none,1249.2683177777778,-0.7646745136092503,10,0,0.6,1
TXN_0032606,USER_0080,2026-02-20 10:34:29.281637,1239.16,WALLET,Swiggy,0.053,72671b24,Ahmedabad,211.90.100.27,1,1276,0,none,2895.2342,-0.5718025841970928,10,0,0.2,1
TXN_0017862,USER_0097,2026-02-20 10:36:00.281637,1120.39,UPI,Flipkart,0.08,422f5bdb,Delhi,202.209.193.207,1,571,0,none,1513.9730555555554,-0.25979541623677566,10,0,0.7,1
TXN_0039895,USER_0051,2026-02-20 10:36:14.281637,1469.82,UPI,Flipkart,0.1,2f9f4344,Kolkata,59.250.126.215,1,89,0,none,2768.0874,-0.4688430563802356,10,0,0.1,1
TXN_0007582,USER_0089,2026-02-20 10:43:21.281637,1426.11,CARD,Swiggy,0.082,a0017db1,Delhi,217.73.175.247,1,328,0,none,1682.3891666666668,-0.1522399999603975,10,0,0.7,1
TXN_0028697,USER_0389,2026-02-20 10:44:20.281637,720.1,CARD,Ola,0.043,da7db229,Kolkata,156.66.63.237,1,775,0,none,818.6568085106384,-0.12024155413254177,10,0,0.8,1
TXN_0010101,USER_0222,2026-02-20 10:44:58.281637,379.64,IMPS,Zomato,0.113,c6b02b52,Hyderabad,3.141.141.189,1,1034,0,none,903.4083720930232,-0.5791281773308826,10,0,0.4,1
TXN_0032941,USER_0494,2026-02-20 10:47:25.281637,2353.95,NEFT,BookMyShow,0.147,dae92e99,Bangalore,186.95.49.195,1,1501,0,none,2699.5922146341463,-0.12798756241729417,10,0,0.2,1
TXN_0034336,USER_0481,2026-02-20 10:49:15.281637,539.87,IMPS,BookMyShow,0.076,b2602ece,Chennai,116.219.0.246,1,1166,0,none,2436.361617142857,-0.7780920171238183,10,0,0.6,1
TXN_0007736,USER_0392,2026-02-20 10:51:07.281637,945.79,IMPS,IRCTC,0.116,fb54615f,Pune,121.60.232.27,1,1471,0,none,628.3381578947369,0.5044217295947913,10,0,0.9,1
TXN_0014922,USER_0487,2026-02-20 10:51:09.281637,1867.18,CARD,Amazon,0.123,6e39ae12,Chennai,124.48.156.24,1,1627,0,none,2209.3441176470587,-0.15480128859360462,10,0,0.5,1
TXN_0040061,USER_0426,2026-02-20 10:57:56.281637,837.21,IMPS,Swiggy,0.106,2d349f52,Kolkata,58.143.238.246,1,1123,0,none,915.424,-0.08534695730360613,10,0,0.6,1
TXN_0009057,USER_0349,2026-02-20 11:00:38.281637,493.02,IMPS,Flipkart,0.013,c8735552,Ahmedabad,201.103.9.45,1,1093,0,none,596.5872413793103,-0.17330899023256158,11,0,0.0,1
TXN_0003173,USER_0207,2026-02-20 11:00:56.281637,1200.31,WALLET,BigBasket,0.08,72cee058,Kolkata,17.4.84.155,1,1409,0,none,1924.0739583333334,-0.3759668324431259,11,0,0.9,1
TXN_0016501,USER_0443,2026-02-20 11:04:57.281637,1046.55,NEFT,Ola,0.069,ec72bf9f,Mumbai,149.179.157.64,1,474,0,none,814.5078,0.2845370700317029,11,0,0.1,1
TXN_0001429,USER_0426,2026-02-20 11:05:46.281637,670.48,UPI,Zomato,0.065,2d349f52,Kolkata,58.143.238.246,1,1123,0,none,912.4157692307692,-0.26486927134454313,11,0,0.7,1
TXN_0029600,USER_0403,2026-02-20 11:06:32.281637,1600.22,IMPS,Uber,0.129,2fee45e3,Mumbai,44.245.127.248,1,1007,0,none,2203.1079999999997,-0.2735292462982757,11,0,0.2,1
TXN_0046848,USER_0378,2026-02-20 11:07:14.281637,1831.76,WALLET,Amazon,0.08,de8d2b92,Mumbai,202.246.4.205,1,623,0,none,2079.562,-0.11910339610163019,11,0,0.1,1
TXN_0046130,USER_0245,2026-02-20 11:07:48.281637,1178.65,NEFT,IRCTC,0.137,7f1835f5,Bangalore,182.222.95.86,1,309,0,none,1856.1995454545454,-0.36482323459147553,11,0,0.5,1
TXN_0022860,USER_0273,2026-02-20 11:07:55.281637,1900.4,NEFT,BigBasket,0.016,4a751d3e,Mumbai,184.77.129.117,1,35,0,none,2414.21013902439,-0.21273931022496478,11,0,0.2,1
TXN_0034098,USER_0434,2026-02-20 11:08:11.281637,388.17,IMPS,IRCTC,0.074,58bab9ea,Delhi,133.136.220.222,1,242,0,none,1228.4846586956521,-0.6834690069147616,11,0,0.7,1
TXN_0048683,USER_0262,2026-02-20 11:08:58.281637,1242.0,IMPS,Swiggy,0.023,2b6938af,Bangalore,96.182.210.33,1,235,0,none,2366.962168181818,-0.4750760731306754,11,0,0.5,1
TXN_0036797,USER_0495,2026-02-20 11:09:01.281637,492.73,WALLET,Zomato,0.11,4cd6ed73,Delhi,80.79.9.42,1,805,0,none,466.66714285714284,0.05572950236279169,11,0,0.0,1
TXN_0028627,USER_0104,2026-02-20 11:09:12.281637,1661.19,IMPS,BookMyShow,0.061,8feba426,Pune,13.42.22.38,1,1136,0,none,2913.182553191489,-0.4296204957442903,11,0,0.8,1
TXN_0009927,USER_0264,2026-02-20 11:11:04.281637,2167.86,CARD,IRCTC,0.143,d856fbfc,Chennai,33.126.207.170,1,832,0,none,2675.4420512820516,-0.18964806319603028,11,0,0.0,1
TXN_0006585,USER_0077,2026-02-20 11:13:02.281637,3117.94,NEFT,BigBasket,0.104,147764d7,Bangalore,180.57.140.101,1,1786,0,none,3105.4846000000002,0.004009483903445015,11,0,0.1,1
TXN_0043298,USER_0170,2026-02-20 11:14:34.281637,2262.71,NEFT,Swiggy,0.128,0c94062b,Ahmedabad,140.221.111.85,1,571,0,none,2102.757073170732,0.0760320328184047,11,0,0.2,1
TXN_0020119,USER_0161,2026-02-20 11:15:52.281637,330.27,UPI,BigBasket,0.012,4bede8d1,Hyderabad,120.237.118.33,1,652,0,none,587.5300000000001,-0.4371230013763106,11,0,0.1,1
TXN_0002396,USER_0460,2026-02-20 11:18:04.281637,1583.15,UPI,PhonePe,0.081,07f32638,Kolkata,180.4.182.100,1,852,0,none,2575.565789473684,-0.3851699783984189,11,0,0.9,1
TXN_0012514,USER_0475,2026-02-20 11:18:33.281637,223.91,CARD,PhonePe,0.001,f77e0ab9,Chennai,16.221.236.201,1,463,0,none,248.163,-0.09733788724650135,11,0,0.1,1
TXN_0005921,USER_0422,2026-02-20 11:19:29.281637,1641.89,CARD,Flipkart,0.007,e9a7695b,Kolkata,199.46.15.11,1,676,0,none,1673.93,-0.019129157636438514,11,0,0.2,1
TXN_0036830,USER_0088,2026-02-20 11:23:43.281637,2683.84,UPI,Swiggy,0.077,0ae1e30c,Ahmedabad,14.86.83.27,1,1471,0,none,3336.289189189189,-0.1955027425560638,11,0,0.8,1
TXN_0005601,USER_0004,2026-02-20 11:24:37.281637,1742.86,NEFT,Uber,0.019,3762957b,Hyderabad,204.103.76.228,1,236,0,none,2470.3552173913044,-0.29437096386298883,11,0,0.7,1
TXN_0024005,USER_0128,2026-02-20 11:26:44.281637,1935.04,CARD,PhonePe,0.068,247c984e,Hyderabad,183.179.240.145,1,1688,0,none,2789.8864285714285,-0.30629925310468437,11,0,0.3,1
TXN_0006864,USER_0153,2026-02-20 11:30:27.281637,408.24,IMPS,Zomato,0.046,1cdaffeb,Mumbai,205.249.127.132,1,288,0,none,821.7464583333332,-0.5025928147670036,11,0,0.9,1
TXN_0017697,USER_0126,2026-02-20 11:31:07.281637,2230.93,UPI,BigBasket,0.137,6ee8d056,Bangalore,3.1.136.22,1,339,0,none,2991.4929617021276,-0.25415697595142217,11,0,0.8,1
TXN_0006965,USER_0012,2026-02-20 11:32:05.281637,1757.29,CARD,BigBasket,0.049,4f736e61,Chennai,160.235.14.110,1,641,0,none,1666.0651515151515,0.054721825599879315,11,0,0.4,1
TXN_0040753,USER_0141,2026-02-20 11:32:49.281637,2113.38,IMPS,Swiggy,0.082,74a4acaa,Hyderabad,36.221.70.221,1,68,0,none,3093.340263157895,-0.3166944097343087,11,0,0.9,1
TXN_0022034,USER_0073,2026-02-20 11:35:42.281637,720.13,UPI,Flipkart,0.018,7cf56736,Ahmedabad,37.177.227.253,1,1722,0,none,545.5576315789473,0.31940340475483175,11,0,0.9,1
TXN_0003076,USER_0299,2026-02-20 11:35:44.281637,3520.75,CARD,BigBasket,0.028,c74ce438,Kolkata,42.204.124.59,1,1188,0,none,4389.362589473684,-0.19784529677714235,11,0,0.9,1
TXN_0018840,USER_0317,2026-02-20 11:36:27.281637,2436.18,CARD,Uber,0.135,2e475374,Ahmedabad,173.233.104.66,1,1432,0,none,2726.127551020408,-0.10631976157914536,11,0,0.0,1
TXN_0044258,USER_0070,2026-02-20 11:36:53.281637,543.54,CARD,Ola,0.098,351a7588,Pune,196.129.74.100,1,655,0,none,782.5802439024391,-0.30506160123684944,11,0,0.2,1
TXN_0020601,USER_0426,2026-02-20 11:37:24.281637,634.58,WALLET,Swiggy,0.038,2d349f52,Kolkata,58.143.238.246,1,1123,0,none,903.4551851851852,-0.2972786154464177,11,0,0.8,1
TXN_0032051,USER_0307,2026-02-20 11:38:36.281637,670.59,WALLET,Uber,0.107,69c100c5,Ahmedabad,59.233.239.108,1,453,0,none,1171.029268292683,-0.42698529962624754,11,0,0.2,1
TXN_0027792,USER_0420,2026-02-20 11:41:47.281637,2898.87,WALLET,PhonePe,0.047,69b658ff,Mumbai,29.184.216.118,1,1035,0,none,2595.594,0.11679762026716531,11,0,0.1,1
TXN_0024640,USER_0247,2026-02-20 11:41:57.281637,1313.7,NEFT,BookMyShow,0.121,c8f3f627,Delhi,21.122.0.237,1,374,0,none,1979.2851351351353,-0.3361057068631258,11,0,0.8,1
